"Ano","Espécie","Anos de Serviço do Segurado","Sexo","Clientela","Qte Benefícios Concedidos","Vlr Benefícios Concedidos (R$)","Vlr Benef Concedidos (Mil R$)"
"1997","46-Ap Tempo Contrib Especial","35 Anos","Masculino","Urbana","10","8293,87","8,29"
"1997","46-Ap Tempo Contrib Especial","35 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","35 Anos","Masculino","Urbana","3","4721,38","4,72"
"1997","Outras Ap Tempo Contrib","35 Anos","Feminino","Urbana","2","1904,22","1,90"
"1997","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Urbana","15203","10614317,64","10614,32"
"1997","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Urbana","216","148875,58","148,88"
"1997","46-Ap Tempo Contrib Especial","36 Anos","Masculino","Urbana","3","2871,48","2,87"
"1997","46-Ap Tempo Contrib Especial","36 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","36 Anos","Masculino","Urbana","2","1904,52","1,90"
"1997","Outras Ap Tempo Contrib","36 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Urbana","8770","6116796,35","6116,80"
"1997","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Urbana","152","90647,08","90,65"
"1997","46-Ap Tempo Contrib Especial","37 Anos","Masculino","Urbana","1","1007,55","1,01"
"1997","46-Ap Tempo Contrib Especial","37 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","37 Anos","Masculino","Urbana","2","1931,64","1,93"
"1997","Outras Ap Tempo Contrib","37 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Urbana","5253","3629819,29","3629,82"
"1997","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Urbana","101","62685,99","62,69"
"1997","46-Ap Tempo Contrib Especial","38 Anos","Masculino","Urbana","1","550,68","0,55"
"1997","46-Ap Tempo Contrib Especial","38 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","38 Anos","Masculino","Urbana","2","9404,48","9,40"
"1997","Outras Ap Tempo Contrib","38 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Urbana","3400","2410718,62","2410,72"
"1997","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Urbana","71","50113,94","50,11"
"1997","46-Ap Tempo Contrib Especial","39 Anos","Masculino","Urbana","1","930,72","0,93"
"1997","46-Ap Tempo Contrib Especial","39 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","39 Anos","Masculino","Urbana","1","953,04","0,95"
"1997","Outras Ap Tempo Contrib","39 Anos","Feminino","Urbana","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","5362","3904776,43","3904,78"
"1997","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","160","118073,74","118,07"
"1997","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","5","4430,16","4,43"
"1997","46-Ap Tempo Contrib Especial","40 Anos e Mais","Feminino","Urbana","0","0,00","0,00"
"1997","Outras Ap Tempo Contrib","40 Anos e Mais","Masculino","Urbana","9","19843,65","19,84"
"1997","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","2","993,10","0,99"
"1997","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","127","35480,55","35,48"
"1997","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Urbana","17","2648,66","2,65"
"1997","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","49","28179,35","28,18"
"1997","46-Ap Tempo Contrib Especial","Ignorado","Feminino","Urbana","1","388,20","0,39"
"1997","Outras Ap Tempo Contrib","Ignorado","Masculino","Urbana","4","3464,08","3,46"
"1997","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","1","897,12","0,90"
"1998","42-Ap Tempo Contrib Lops","Até 15 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","Até 15 Anos","Masculino","Urbana","15","11473,34","11,47"
"1998","46-Ap Tempo Contrib Especial","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","Até 15 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","Até 15 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","16 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","16 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","16 Anos","Masculino","Urbana","4","2253,56","2,25"
"1998","46-Ap Tempo Contrib Especial","16 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","16 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","16 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","17 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","17 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","17 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","17 Anos","Feminino","Urbana","1","389,09","0,39"
"1998","Outras Ap Tempo Contrib","17 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","17 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","18 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","18 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","18 Anos","Masculino","Urbana","1","1031,76","1,03"
"1998","46-Ap Tempo Contrib Especial","18 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","18 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","18 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","19 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","19 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","19 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","19 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","19 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","19 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","20 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","20 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","20 Anos","Masculino","Urbana","27","22974,71","22,97"
"1998","46-Ap Tempo Contrib Especial","20 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","20 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","20 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","21 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","21 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","21 Anos","Masculino","Urbana","20","15448,64","15,45"
"1998","46-Ap Tempo Contrib Especial","21 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","21 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","21 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","22 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","22 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","22 Anos","Masculino","Urbana","9","7013,42","7,01"
"1998","46-Ap Tempo Contrib Especial","22 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","22 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","22 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","23 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","23 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","23 Anos","Masculino","Urbana","9","7685,48","7,69"
"1998","46-Ap Tempo Contrib Especial","23 Anos","Feminino","Urbana","1","759,20","0,76"
"1998","Outras Ap Tempo Contrib","23 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","23 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","24 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","24 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","46-Ap Tempo Contrib Especial","24 Anos","Masculino","Urbana","10","6755,97","6,76"
"1998","46-Ap Tempo Contrib Especial","24 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","24 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","24 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","25 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Urbana","35572","15478990,87","15478,99"
"1998","46-Ap Tempo Contrib Especial","25 Anos","Masculino","Urbana","1387","1145049,26","1145,05"
"1998","46-Ap Tempo Contrib Especial","25 Anos","Feminino","Urbana","194","127591,33","127,59"
"1998","Outras Ap Tempo Contrib","25 Anos","Masculino","Urbana","1","536,64","0,54"
"1998","Outras Ap Tempo Contrib","25 Anos","Feminino","Urbana","1366","948939,48","948,94"
"1998","42-Ap Tempo Contrib Lops","26 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Urbana","9002","4329041,85","4329,04"
"1998","46-Ap Tempo Contrib Especial","26 Anos","Masculino","Urbana","419","321958,65","321,96"
"1998","46-Ap Tempo Contrib Especial","26 Anos","Feminino","Urbana","20","14555,52","14,56"
"1998","Outras Ap Tempo Contrib","26 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","26 Anos","Feminino","Urbana","188","127052,30","127,05"
"1998","42-Ap Tempo Contrib Lops","27 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Urbana","6220","3309217,06","3309,22"
"1998","46-Ap Tempo Contrib Especial","27 Anos","Masculino","Urbana","287","228766,02","228,77"
"1998","46-Ap Tempo Contrib Especial","27 Anos","Feminino","Urbana","17","13867,97","13,87"
"1998","Outras Ap Tempo Contrib","27 Anos","Masculino","Urbana","1","1008,93","1,01"
"1998","Outras Ap Tempo Contrib","27 Anos","Feminino","Urbana","103","70618,49","70,62"
"1998","42-Ap Tempo Contrib Lops","28 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Urbana","4801","2797916,56","2797,92"
"1998","46-Ap Tempo Contrib Especial","28 Anos","Masculino","Urbana","176","135004,38","135,00"
"1998","46-Ap Tempo Contrib Especial","28 Anos","Feminino","Urbana","8","6548,45","6,55"
"1998","Outras Ap Tempo Contrib","28 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","28 Anos","Feminino","Urbana","64","51023,36","51,02"
"1998","42-Ap Tempo Contrib Lops","29 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Urbana","3853","2440855,63","2440,86"
"1998","46-Ap Tempo Contrib Especial","29 Anos","Masculino","Urbana","100","74531,52","74,53"
"1998","46-Ap Tempo Contrib Especial","29 Anos","Feminino","Urbana","3","2326,77","2,33"
"1998","Outras Ap Tempo Contrib","29 Anos","Masculino","Urbana","1","649,09","0,65"
"1998","Outras Ap Tempo Contrib","29 Anos","Feminino","Urbana","35","22479,43","22,48"
"1998","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Urbana","74481","38159083,92","38159,08"
"1998","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Urbana","6269","4444250,41","4444,25"
"1998","46-Ap Tempo Contrib Especial","30 Anos","Masculino","Urbana","38","27516,46","27,52"
"1998","46-Ap Tempo Contrib Especial","30 Anos","Feminino","Urbana","3","1806,74","1,81"
"1998","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","72","55955,27","55,96"
"1998","Outras Ap Tempo Contrib","30 Anos","Feminino","Urbana","14","10748,55","10,75"
"1998","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Urbana","34061","18606218,13","18606,22"
"1998","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Urbana","1895","1365461,96","1365,46"
"1998","46-Ap Tempo Contrib Especial","31 Anos","Masculino","Urbana","33","24298,74","24,30"
"1998","46-Ap Tempo Contrib Especial","31 Anos","Feminino","Urbana","1","513,24","0,51"
"1998","Outras Ap Tempo Contrib","31 Anos","Masculino","Urbana","23","21832,21","21,83"
"1998","Outras Ap Tempo Contrib","31 Anos","Feminino","Urbana","19","13258,05","13,26"
"1998","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Urbana","27245","16096111,06","16096,11"
"1998","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Urbana","1008","734664,96","734,66"
"1998","46-Ap Tempo Contrib Especial","32 Anos","Masculino","Urbana","22","17923,10","17,92"
"1998","46-Ap Tempo Contrib Especial","32 Anos","Feminino","Urbana","1","1031,81","1,03"
"1998","Outras Ap Tempo Contrib","32 Anos","Masculino","Urbana","12","10404,96","10,40"
"1998","Outras Ap Tempo Contrib","32 Anos","Feminino","Urbana","4","2175,94","2,18"
"1998","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Urbana","23410","15037457,65","15037,46"
"1998","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Urbana","572","402444,31","402,44"
"1998","46-Ap Tempo Contrib Especial","33 Anos","Masculino","Urbana","7","5035,07","5,04"
"1998","46-Ap Tempo Contrib Especial","33 Anos","Feminino","Urbana","1","1031,81","1,03"
"1998","Outras Ap Tempo Contrib","33 Anos","Masculino","Urbana","3","2163,07","2,16"
"1998","Outras Ap Tempo Contrib","33 Anos","Feminino","Urbana","1","313,56","0,31"
"1998","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Urbana","19340","13401146,31","13401,15"
"1998","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Urbana","334","241551,44","241,55"
"1998","46-Ap Tempo Contrib Especial","34 Anos","Masculino","Urbana","3","2034,37","2,03"
"1998","46-Ap Tempo Contrib Especial","34 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","34 Anos","Masculino","Urbana","4","3196,29","3,20"
"1998","Outras Ap Tempo Contrib","34 Anos","Feminino","Urbana","1","572,65","0,57"
"1998","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Urbana","20905","15518625,84","15518,63"
"1998","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Urbana","253","182606,96","182,61"
"1998","46-Ap Tempo Contrib Especial","35 Anos","Masculino","Urbana","1","1045,85","1,05"
"1998","46-Ap Tempo Contrib Especial","35 Anos","Feminino","Urbana","2","1893,15","1,89"
"1998","Outras Ap Tempo Contrib","35 Anos","Masculino","Urbana","2","2080,26","2,08"
"1998","Outras Ap Tempo Contrib","35 Anos","Feminino","Urbana","3","686,66","0,69"
"1998","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Urbana","8921","6492672,64","6492,67"
"1998","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Urbana","151","121417,11","121,42"
"1998","46-Ap Tempo Contrib Especial","36 Anos","Masculino","Urbana","2","1877,98","1,88"
"1998","46-Ap Tempo Contrib Especial","36 Anos","Feminino","Urbana","1","608,92","0,61"
"1998","Outras Ap Tempo Contrib","36 Anos","Masculino","Urbana","2","1968,33","1,97"
"1998","Outras Ap Tempo Contrib","36 Anos","Feminino","Urbana","1","413,40","0,41"
"1998","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Urbana","4973","3610117,87","3610,12"
"1998","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Urbana","93","72207,30","72,21"
"1998","46-Ap Tempo Contrib Especial","37 Anos","Masculino","Urbana","3","2260,18","2,26"
"1998","46-Ap Tempo Contrib Especial","37 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","37 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","37 Anos","Feminino","Urbana","1","347,88","0,35"
"1998","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Urbana","3044","2218895,70","2218,90"
"1998","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Urbana","69","51040,36","51,04"
"1998","46-Ap Tempo Contrib Especial","38 Anos","Masculino","Urbana","4","3601,24","3,60"
"1998","46-Ap Tempo Contrib Especial","38 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","38 Anos","Masculino","Urbana","1","359,16","0,36"
"1998","Outras Ap Tempo Contrib","38 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Urbana","1802","1290387,33","1290,39"
"1998","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Urbana","54","41144,78","41,14"
"1998","46-Ap Tempo Contrib Especial","39 Anos","Masculino","Urbana","3","2921,88","2,92"
"1998","46-Ap Tempo Contrib Especial","39 Anos","Feminino","Urbana","1","1050,01","1,05"
"1998","Outras Ap Tempo Contrib","39 Anos","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","39 Anos","Feminino","Urbana","0","0,00","0,00"
"1998","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3030","2281869,83","2281,87"
"1998","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","87","68224,85","68,22"
"1998","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","6","6261,59","6,26"
"1998","46-Ap Tempo Contrib Especial","40 Anos e Mais","Feminino","Urbana","1","607,88","0,61"
"1998","Outras Ap Tempo Contrib","40 Anos e Mais","Masculino","Urbana","0","0,00","0,00"
"1998","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","1","242,19","0,24"
"1998","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","291","103385,94","103,39"
"1998","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Urbana","39","6152,16","6,15"
"1998","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","47","27928,00","27,93"
"1998","46-Ap Tempo Contrib Especial","Ignorado","Feminino","Urbana","1","379,00","0,38"
"1998","Outras Ap Tempo Contrib","Ignorado","Masculino","Urbana","65","45274,00","45,27"
"1998","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","5","2959,00","2,96"
"1997","42-Ap Tempo Contrib Lops","25 Anos","Masculino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Rural","17","4293,12","4,29"
"1997","42-Ap Tempo Contrib Lops","26 Anos","Masculino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Rural","8","2229,31","2,23"
"1997","42-Ap Tempo Contrib Lops","27 Anos","Masculino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Rural","2","356,20","0,36"
"1997","42-Ap Tempo Contrib Lops","28 Anos","Masculino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Rural","1","125,64","0,13"
"1997","42-Ap Tempo Contrib Lops","29 Anos","Masculino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Rural","2","454,56","0,45"
"1997","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","276","72201,18","72,20"
"1997","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Rural","3","1670,28","1,67"
"1997","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","197","57567,92","57,57"
"1997","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Rural","4","565,98","0,57"
"1997","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","159","57402,65","57,40"
"1997","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Rural","0","0,00","0,00"
"1997","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","100","35849,24","35,85"
"1997","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Rural","1","120,00","0,12"
